,Unnamed: 0,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery,province_id,variety_numerical,vintage,lat,lon,total_fires,sum_fire_size,total_fires_current,sum_fire_size_current,norm_vintage,norm_variety_numerical,norm_price,norm_points,norm_total_fires,norm_sum_fire_size,norm_total_fires_current,norm_sum_fire_size_current,mean_temp,mean_rain,norm_temp,norm_rain
1702,1702,US,"Reserved on the nose at first, this wine eventually releases pressed black raspberry and elderberry fruit as well as a peppery teriyaki element. Similar fresh fruit shows on the palate, enhanced by anise, dried sage and other aromatic herbs.",Worth Hill VIneyard,91,49,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,Culton 2013 Worth Hill VIneyard Petite Sirah (Paso Robles),Petite Sirah,Culton,7,419,2013,37.050096,-121.9905908,171,324.67,224,614.91,0.010912698,0.596866097,0.021857923,0.111111111,0.381696429,0.00127117,0.5,0.002407537,58.68572163,5.340117779,0.202550757,0
1704,1704,US,"This is a full-bodied and extroverted wine. It smells like melted butter and baking spices and tastes like nougat and caramel with just a touch of sweetness. Oaky in a moderate way, it offers great citrus and pineapple on the midpalate and a lingering finish.",Reserve,91,20,California,Clarksburg,Central Valley,Jim Gordon,@gordone_cellars,Bogle 2014 Reserve Chardonnay (Clarksburg),Chardonnay,Bogle,7,125,2014,38.4204651,-121.5271772,305,1050.16,196,333.73,0.01140873,0.178062678,0.007451565,0.111111111,0.680803571,0.004111657,0.4375,0.001306642,57.9215314,47.69258365,0.190557989,0.458732047
1708,1708,US,"Beautifully balanced and elegant, this is made by one of the winemakers at Cardinale and inspired by the Loire Valley. It offers equal parts fruit, weight and minerality, tasting of fresh-squeezed lime and wet stone, with a layering of viscous vanilla. Medium-sized in terms of texture, it dances on the palate, refreshing throughout.",Naissance,92,30,California,Napa Valley,Napa,Virginie Boone,@vboone,Galerie 2014 Naissance Sauvignon Blanc (Napa Valley),Sauvignon Blanc,Galerie,7,514,2014,38.2971367,-122.2855293,247,1453.08,136,651.07,0.01140873,0.732193732,0.012419275,0.121212121,0.551339286,0.005689197,0.303571429,0.002549113,63.7209222,19.5758996,0.281570338,0.154191951
1709,1709,US,"It's too bad that this blend of 75% Zinfandel, 12% Cabernet Franc and 13% Syrah is only found in Bermuda. Elderberry, tobacco and blueberry-stuffed chocolate power the dense nose, yet the palate shows a fresh lightness, with mint and menthol lifting the cherry juice and tannic grip that structures the sip.",Moongate,92,34,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,Wild Hogge 2010 Moongate Red (Paso Robles),Red Blend,Wild Hogge,7,473,2010,37.050096,-121.9905908,1,0.1,4,79.1,0.009424603,0.673789174,0.014406359,0.121212121,0.002232143,3.92E-07,0.008928571,0.000309698,57.22304307,34.50552725,0.17959631,0.31589915
1712,1712,US,"The nose of this excellently priced wine offers sour fruit from Montmorency cherries, earthiness from squeezed beets, spice from toasted sagebrush and umami from soy sauce. The palate is deep, with a sanguine character that's enhanced by lots of cracked pepper. It delivers plenty of action for the price.",Logan Sleepy Hollow Vineyard,92,25,California,Santa Lucia Highlands,Central Coast,Matt Kettmann,@mattkettmann,Talbott 2013 Logan Sleepy Hollow Vineyard Pinot Noir (Santa Lucia Highlands),Pinot Noir,Talbott,7,440,2013,38.82549575,-121.1877121,164,608.69,305,1050.16,0.010912698,0.626780627,0.00993542,0.121212121,0.366071429,0.002383184,0.680803571,0.004111657,58.68572163,5.340117779,0.202550757,0
1715,1715,US,"Made from all free-run juice with no oak, this wine by 40-year veteran Frederic Brander shows candied lemon and lime peels on the approachable, inviting nose, along with fresh-cut apples and a growing passionfruit perfume. The passionfruit tang also shows on the palate alongside ripe limes and a lingering grassy note, held together by grippy acidity and pithy texture.",Mesa Verde Vineyard,92,32,California,Santa Ynez Valley,Central Coast,Matt Kettmann,@mattkettmann,Brander 2014 Mesa Verde Vineyard Sauvignon Blanc (Santa Ynez Valley),Sauvignon Blanc,Brander,7,514,2014,35.2827525,-120.6596156,134,968.81,82,719.08,0.01140873,0.732193732,0.013412817,0.121212121,0.299107143,0.00379315,0.183035714,0.00281539,61.06730251,23.08472065,0.239925936,0.192197026
1719,1719,US,"Juicy black cherry, tar and leather notes provide flavor and heft in this supple wine with sizable yet well-behaved tannins. Its firm structure balances the full body, as clove and just-roasted coffee highlights linger on the finish.",Rutherford Hillside Reserve,94,150,California,Rutherford,Napa,Virginie Boone,@vboone,Flora Springs 2014 Rutherford Hillside Reserve Cabernet Sauvignon (Rutherford),Cabernet Sauvignon,Flora Springs,7,80,2014,40.5997415,-123.8997734,84,393.02,64,233.99,0.01140873,0.113960114,0.072031793,0.141414141,0.1875,0.001538778,0.142857143,0.000916133,63.7209222,19.5758996,0.281570338,0.154191951
1722,1722,US,"From a vineyard at 1,100 feet elevation in the southern part of the appellation, this bottling shows light and lively raspberry, plum, white pepper, fennel and damp herb aromas. The palate abounds with red fruit, well-woven acidity and layers of herbs. A raspberry jam note pops on the finish.",R-Bar-R Ranch,94,45,California,Santa Cruz Mountains,Central Coast,Matt Kettmann,@mattkettmann,Comartin 2015 R-Bar-R Ranch Pinot Noir (Santa Cruz Mountains),Pinot Noir,Comartin,7,440,2015,38.24690555,-121.9717242,136,651.07,166,8670.52,0.011904762,0.626780627,0.01987084,0.141414141,0.303571429,0.002549113,0.370535714,0.033947404,60.2202936,12.20621077,0.226633459,0.074368678
1723,1723,US,"Earthy forest floor and sage notes make for a savory experience in this otherwise juicy wine. Robust, full-bodied and concentrated, it offers developed flavors of baked plum, strawberry and rhubarb compote, the fruit edged with menthol.",Keefer Ranch Vineyard,94,70,California,Russian River Valley,Sonoma,Virginie Boone,@vboone,Della 2015 Keefer Ranch Vineyard Pinot Noir (Russian River Valley),Pinot Noir,Della,7,440,2015,38.7076812,-122.0480266,136,651.07,166,8670.52,0.011904762,0.626780627,0.032290114,0.141414141,0.303571429,0.002549113,0.370535714,0.033947404,62.60191906,10.18478511,0.264009338,0.052474021
1726,1726,US,"This wine by retired baseball stars Rich Aurilia and Dave Roberts shows both ripeness and restraint in all corners. On the nose, that means star anise and slate layered across black cherry and blackberry fruit. On the palate, the very full mouthfeel packs thyme, crushed herbs and elderberry flavors into an earthy package.",Sierra Mar Vineyard,94,56,California,Santa Lucia Highlands,Central Coast,Matt Kettmann,@mattkettmann,Red Stitch 2014 Sierra Mar Vineyard Pinot Noir (Santa Lucia Highlands),Pinot Noir,Red Stitch,7,440,2014,38.82549575,-121.1877121,305,1050.16,196,333.73,0.01140873,0.626780627,0.02533532,0.141414141,0.680803571,0.004111657,0.4375,0.001306642,61.06730251,23.08472065,0.239925936,0.192197026
1727,1727,US,"The grapes for this beautiful wine come from a sloping, high-elevation site, coaxed into expression by Winemaker Bob Cabral. Barrel-aged 10 months in French oak, 40% of it new, it opens with touches of butter and matchstick before blowing off the doors with butterscotch, baked lemon and balanced, oaky spice. Voluptuous on the palate, this is a stunner.",One Sky,94,50,California,Sonoma Mountain,Sonoma,Virginie Boone,@vboone,Three Sticks 2014 One Sky Chardonnay (Sonoma Mountain),Chardonnay,Three Sticks,7,125,2014,38.2962127,-122.260358,247,1453.08,136,651.07,0.01140873,0.178062678,0.022354694,0.141414141,0.551339286,0.005689197,0.303571429,0.002549113,63.7209222,19.5758996,0.281570338,0.154191951
1732,1732,US,"Pleasant richness and depth of fruit flavor accompany the deep color and nicely chewy tannins in this full-bodied Cabernet. It tastes dry and well balanced between acidity, tannins and fruitiness, and will be a great mealtime wine with all kinds of protein.",Variations Five,89,26,California,California,California Other,Jim Gordon,@gordone_cellars,Herzog 2012 Variations Five Cabernet Sauvignon (California),Cabernet Sauvignon,Herzog,7,80,2012,32.9637838,-116.7706277,219,1408.75,161,16278.37,0.010416667,0.113960114,0.010432191,0.090909091,0.488839286,0.005515633,0.359375,0.063734171,,,,
1733,1733,US,"Coming from the former owner of Domaine Alfred (now Chamisal Vineyards) this lip-smacking wine starts with a yeasty, Granny Smith apple nose. The flavors are tightly acidic yet plush at the same time: bitter apple skins mixing up with ripe pluots.",Speizer Family Vineyard,89,24,California,Edna Valley,Central Coast,Matt Kettmann,@mattkettmann,Morro View Winery 2013 Speizer Family Vineyard Grenache Blanc (Edna Valley),Grenache Blanc,Morro View Winery,7,223,2013,34.4458248,-119.0779359,220,2074.55,154,36883.78,0.010912698,0.317663818,0.009438649,0.090909091,0.491071429,0.008122418,0.34375,0.14440986,58.68572163,5.340117779,0.202550757,0
1738,1738,US,"Fresh squeezed boysenberry and raspberry make for a lively fruit entry to the nose of this bottling by one of the area's more respected vineyard managers, who also packs some thyme, sagebrush and pine into the nose as well. Similar flavors pop on the fruity yet herbal palate, where snappy berry flavors meet with tarragon and mint.",Alondra de Los Prados Vineyard,89,25,California,Santa Barbara County,Central Coast,Matt Kettmann,@mattkettmann,Mallea 2015 Alondra de Los Prados Vineyard Syrah (Santa Barbara County),Syrah,Mallea,7,560,2015,36.6974604,-121.405214,146,95.26,150,863.38,0.011904762,0.797720798,0.00993542,0.090909091,0.325892857,0.000372968,0.334821429,0.003380364,60.2202936,12.20621077,0.226633459,0.074368678
1741,1741,US,"Minty cedar and red raspberry jam provide a freshness to this medium-built wine, subtle in spice and made in a soft, approachable style. Cherry and cinnamon round out the lengthy finish.",Old Vine Reserve,90,38,California,Dry Creek Valley,Sonoma,Virginie Boone,@vboone,Flinch 2013 Old Vine Reserve Zinfandel (Dry Creek Valley),Zinfandel,Flinch,7,702,2013,38.4898675,-122.3218414,122,1339.78,247,1453.08,0.010912698,1,0.016393443,0.101010101,0.272321429,0.005245597,0.551339286,0.005689197,61.33888746,5.535779392,0.244188036,0.002119269
1745,1745,US,"Quince, lemon peel and honeydew make for compatible bedfellows in this no-oak white, which is light and inviting on the palate, with more underlying herbal flourishes than it first lets on. Dry and daring, it'll pair well with all manner of fresh seafood.",Redwood Ranch,90,25,California,Alexander Valley,Sonoma,Virginie Boone,@vboone,Ousterhout 2015 Redwood Ranch Sauvignon Blanc (Alexander Valley),Sauvignon Blanc,Ousterhout,7,514,2015,38.1838069,-122.5913723,136,651.07,166,8670.52,0.011904762,0.732193732,0.00993542,0.101010101,0.303571429,0.002549113,0.370535714,0.033947404,62.60191906,10.18478511,0.264009338,0.052474021
1748,1748,US,"From a former Kosta Browne winemaker comes this very dark Syrah, which shows still-wound-up aromas of elderberry, black coffee, white pepper and a touch of game. There are rich soy and beef notes once sipped, packaged by dense tannins and zesty acidity, with more elderberry, beef char and crushed slate emerging with time. Still young.",The Villain,90,34,California,Santa Lucia Highlands,Central Coast,Matt Kettmann,@mattkettmann,Shane Wines 2012 The Villain Syrah (Santa Lucia Highlands),Syrah,Shane Wines,7,560,2012,38.82549575,-121.1877121,328,530.67,164,608.69,0.010416667,0.797720798,0.014406359,0.101010101,0.732142857,0.002077715,0.366071429,0.002383184,58.28696848,27.13999537,0.196292951,0.236120903
1749,1749,US,"One of Mikael Sigouin's single-vineyard studies, this shows sandalwood, rose petals and juicy berries on the nose. It's ripe yet restrained on the palate, with plump red berries that pull back before being too juicy, with licorice spice and plum skin bitterness on the edges.",Tierra Alta VIneyard,90,42,California,Ballard Canyon,Central Coast,Matt Kettmann,@mattkettmann,Kaena 2012 Tierra Alta VIneyard Grenache (Ballard Canyon),Grenache,Kaena,7,222,2012,37.1716264,-119.7737991,101,343.27,158,322.23,0.010416667,0.316239316,0.018380527,0.101010101,0.225446429,0.001343994,0.352678571,0.001261617,58.28696848,27.13999537,0.196292951,0.236120903
1750,1750,US,"Dark pink and hearty, this is made from 100% Cabernet Sauvignon grapes that spent six months fermenting in stainless steel. Balanced, it offers some heft on the midpalate before finishing crisp and bedazzled in cranberry and citrus.",Pink Passion Cabernet,90,24,California,Napa Valley,Napa,Virginie Boone,@vboone,Envy 2013 Pink Passion Cabernet Rosé (Napa Valley),Rosé,Envy,7,492,2013,38.2971367,-122.2855293,122,1339.78,247,1453.08,0.010912698,0.700854701,0.009438649,0.101010101,0.272321429,0.005245597,0.551339286,0.005689197,61.33888746,5.535779392,0.244188036,0.002119269
1757,1757,US,"This is a beautiful wine, fully expressive of the vineyard and vintage. It's showy in juicy red and black wild berries, with just-right additions of cinnamon and black pepper. Full bodied and concentrated, it remains approachable and an ideal companion to meaty fare.",Monte Rosso Vineyard,93,45,California,Sonoma County,Sonoma,Virginie Boone,@vboone,Rock Wall 2013 Monte Rosso Vineyard Zinfandel (Sonoma County),Zinfandel,Rock Wall,7,702,2013,38.2218938,-121.9163555,122,1339.78,247,1453.08,0.010912698,1,0.01987084,0.131313131,0.272321429,0.005245597,0.551339286,0.005689197,61.33888746,5.535779392,0.244188036,0.002119269
1759,1759,US,An earthy vein in the aromas and flavors keeps this wine from being a classic. Nonetheless it has ripe fruit flavors and a relatively smooth texture in spite of the variety's typical firm tannins.,Estate,86,14,California,Clarksburg,Central Valley,Jim Gordon,@gordone_cellars,Dancing Coyote 2012 Estate Petite Sirah (Clarksburg),Petite Sirah,Dancing Coyote,7,419,2012,38.4204651,-121.5271772,328,530.67,164,608.69,0.010416667,0.596866097,0.004470939,0.060606061,0.732142857,0.002077715,0.366071429,0.002383184,55.19261916,59.52817921,0.147731989,0.586926872
1761,1761,US,"Minty, this restrained Syrah is from a sought-after vineyard, a pioneer in Sonoma County Rhône-style wines. Here, the producer keeps things interesting in swathes of white pepper, mint and cranberry, as well as a strong sense of leather throughout. High in acidity, it needs time to come together; try after 2020.",Unti Vineyards,91,38,California,Dry Creek Valley,Sonoma,Virginie Boone,@vboone,Muscardini 2011 Unti Vineyards Syrah (Dry Creek Valley),Syrah,Muscardini,7,560,2011,38.4898675,-122.3218414,0,0,202,1756.38,0.009920635,0.797720798,0.016393443,0.111111111,0,0,0.450892857,0.006876697,59.75717447,18.04033828,0.21936553,0.137559833
1766,1766,US,"Cottonwood Canyon specializes in Pinot Noir and Chardonnay, but they also have three acres of Syrah in their Santa Maria vineyard. The result in this bottling offers aromas blending red fruit with minty herbs, like a cherry cough drop. The wine is fairly lean on the mouth, representative of a cooler-climate expression of the grape, with oregano, sour cherry, cranberry and chalky minerality. The finish is reminiscent of crème brûlée.",Patience,91,68,California,Santa Maria Valley,Central Coast,Matt Kettmann,@mattkettmann,Cottonwood Canyon 2009 Patience Syrah (Santa Maria Valley),Syrah,Cottonwood Canyon,7,560,2009,37.3923372,-121.4896682,0,0,0,0,0.008928571,0.797720798,0.031296572,0.111111111,0,0,0,0,58.26655252,22.02946138,0.195972555,0.180767202
1768,1768,US,"This beautifully brings out and blends the crisp citrus side of the grape variety along with a touch of riper fruit flavor that's shaped by oak aging. It offers classic, grassy aromas, thirst-quenchingly tart flavors and very light touches of vanilla and nutmeg.",Estate,91,40,California,Napa Valley,Napa,Jim Gordon,@gordone_cellars,Hourglass 2013 Estate Sauvignon Blanc (Napa Valley),Sauvignon Blanc,Hourglass,7,514,2013,38.2971367,-122.2855293,122,1339.78,247,1453.08,0.010912698,0.732193732,0.017386985,0.111111111,0.272321429,0.005245597,0.551339286,0.005689197,61.33888746,5.535779392,0.244188036,0.002119269
1776,1776,US,"A light hay color, this wine from Andres Ibarra and Caren Rideau offers a delicate butternut squash cream-sauce element on the nose, along with white rocks and pineapple sherbet. There's lots of pep on the balanced palate, with soda, lime pith and sour orange peel, plus a touch of nuts and a vanilla on the finish.",La Presa Vineyard,90,28,California,Santa Ynez Valley,Central Coast,Matt Kettmann,@mattkettmann,Ibarra 2012 La Presa Vineyard Roussanne (Santa Ynez Valley),Roussanne,Ibarra,7,496,2012,35.2827525,-120.6596156,130,9429.82,111,338.27,0.010416667,0.706552707,0.011425733,0.101010101,0.290178571,0.036920266,0.247767857,0.001324417,58.28696848,27.13999537,0.196292951,0.236120903
1779,1779,US,"Bryan Babcock's three decades of experience show better than ever right now. This bottling from Radian Vineyard offers aromas of charred cloves, wet slate, peppercorns and macerated raspberries. Lively and energetic on the palate, it bursts with flavors of wild berries and ripe cranberries, with a tart citrusy twist that's a wakeup call to the mouth.",Appellation's Edge,93,60,California,Sta. Rita Hills,Central Coast,Matt Kettmann,@mattkettmann,Babcock 2012 Appellation's Edge Pinot Noir (Sta. Rita Hills),Pinot Noir,Babcock,7,440,2012,40.1251334,-122.2015529,108,391.47,128,1061.19,0.010416667,0.626780627,0.027322404,0.131313131,0.241071429,0.00153271,0.285714286,0.004154843,58.28696848,27.13999537,0.196292951,0.236120903
1780,1780,US,"This is one of the winery's last takes on this vineyard, as they move their focus to Santa Cruz and Monterey counties. The nose is blackberry liqueur lifted with chopped black sage, fennel stalk and tobacco leaf. Flavors run from dark red fruit to black spices to tartness on the finish, like a balsamic reduction sauce.",Paderewski Vineyard,93,55,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,Big Basin 2012 Paderewski Vineyard G-S-M (Paso Robles),G-S-M,Big Basin,7,192,2012,37.050096,-121.9905908,192,639.14,171,324.67,0.010416667,0.273504274,0.024838549,0.131313131,0.428571429,0.002502404,0.381696429,0.00127117,58.28696848,27.13999537,0.196292951,0.236120903
1783,1783,US,"Coming from Monterey and Santa Cruz vineyards, this blend of 34% Grenache, 23% Syrah, 18% Mourvèdre, 21% Carignane and 4% Cabernet Sauvignon features notes of plum jam, sagebrush and root beer. It jumps off the palate with bright acidity and grippy tannins, delivering ripe berry fruit and chili pepper spices, enlivening more senses than just tastebuds.",Homestead,93,36,California,California,California Other,Matt Kettmann,@mattkettmann,Big Basin 2012 Homestead Red (California),Red Blend,Big Basin,7,473,2012,32.9637838,-116.7706277,219,1408.75,161,16278.37,0.010416667,0.673789174,0.015399901,0.131313131,0.488839286,0.005515633,0.359375,0.063734171,,,,
1792,1792,US,"Blended with 13% Petite Sirah, this wine offers smoky leather and brambly black and red berry around soft, dusty tannins and plenty of structure. Rich and concentrated, it finishes in a blaze of dark chocolate and black pepper.",Rockpile Road Vineyard,91,42,California,Rockpile,Sonoma,Virginie Boone,@vboone,Rosenblum 2011 Rockpile Road Vineyard Zinfandel (Rockpile),Zinfandel,Rosenblum,7,702,2011,38.3229698,-122.5749837,0,0,202,1756.38,0.009920635,1,0.018380527,0.111111111,0,0,0.450892857,0.006876697,59.75717447,18.04033828,0.21936553,0.137559833
1794,1794,US,"This wine is co-fermented with 12% Petite Sirah, both varieties from one estate block planted to a century-old clone of Teldeschi, a nearby vineyard still in existence. Tart in cherry, red plum and cassis, it's refreshingly unusual and deliciously vibrant. Anise, cinnamon and black pepper round out the finish. The tannins and oak are well-managed and integrated.",Rogers Schoolhouse Estate,91,42,California,Alexander Valley,Sonoma,Virginie Boone,@vboone,Stuhlmuller Vineyards 2012 Rogers Schoolhouse Estate Zinfandel (Alexander Valley),Zinfandel,Stuhlmuller Vineyards,7,702,2012,38.1838069,-122.5913723,202,1756.38,122,1339.78,0.010416667,1,0.018380527,0.111111111,0.450892857,0.006876697,0.272321429,0.005245597,61.45320053,22.54759001,0.245982001,0.186379206
1801,1801,US,"A limited-production wine made to commemorate the Supreme Court ruling on marriage equality, this full-bodied vineyard-designated wine is softly layered in bold, rich huckleberry pie and strawberry flavors. Juicy on the palate, the fruit is seasoned with clove, cola and a hint of earth.",Giusti Ranch Estate,90,80,California,Russian River Valley,Sonoma,Virginie Boone,@vboone,The Decision 2014 Giusti Ranch Estate Pinot Noir (Russian River Valley),Pinot Noir,The Decision,7,440,2014,38.7076812,-122.0480266,247,1453.08,136,651.07,0.01140873,0.626780627,0.037257824,0.101010101,0.551339286,0.005689197,0.303571429,0.002549113,63.7209222,19.5758996,0.281570338,0.154191951
1803,1803,US,"Golden Delicious apple meets tart Meyer lemon in this medium-bodied, expressive vineyard designate bolstered by 25% new French oak. A velvety texture enwraps its savory fruitiness and stony acidity.",Josephine Hill Vineyard,90,35,California,Russian River Valley,Sonoma,Virginie Boone,@vboone,Parmeson 2014 Josephine Hill Vineyard Chardonnay (Russian River Valley),Chardonnay,Parmeson,7,125,2014,38.7076812,-122.0480266,247,1453.08,136,651.07,0.01140873,0.178062678,0.01490313,0.101010101,0.551339286,0.005689197,0.303571429,0.002549113,63.7209222,19.5758996,0.281570338,0.154191951
1804,1804,US,"Spicy earth meets baked plum and cherry in this medium-bodied wine sourced from multiple sites, including Sangiacomo Vineyards. Mint and lavender scents emerge on the nose before stronger elements of tobacco take over on the finish.",Heritage Reserve,90,40,California,Carneros,Napa-Sonoma,Virginie Boone,@vboone,Schug 2013 Heritage Reserve Pinot Noir (Carneros),Pinot Noir,Schug,7,440,2013,38.792,-122.570971,161,60398.06,259,4961.87,0.010912698,0.626780627,0.017386985,0.101010101,0.359375,0.236474552,0.578125,0.019427048,61.33888746,5.535779392,0.244188036,0.002119269
1807,1807,US,"This is a touch overripe and plummy, akin to a puree on the nose. Smoky oak lurks behind the fruit, along with a taste of almond and tea. In the end, the wine ends robustly and full-figured, with plenty of power and concentration to the finish.",Walala Vineyard,86,70,California,Sonoma Coast,Sonoma,Virginie Boone,@vboone,Agnitio 2013 Walala Vineyard Pinot Noir (Sonoma Coast),Pinot Noir,Agnitio,7,440,2013,38.29331315,-122.4693859,122,1339.78,247,1453.08,0.010912698,0.626780627,0.032290114,0.060606061,0.272321429,0.005245597,0.551339286,0.005689197,61.33888746,5.535779392,0.244188036,0.002119269
1808,1808,US,"Crushed oregano, red currant and a little bit of asphalt show on the shy nose of this wine that is sourced mainly from southern Monterey County. There is lots of brick, thyme and rosemary on the palate, with a bit of dried berry fruit.",Founder's,86,14,California,California,California Other,Matt Kettmann,@mattkettmann,Paris Valley Road Cellars 2013 Founder's Red (California),Red Blend,Paris Valley Road Cellars,7,473,2013,32.9637838,-116.7706277,161,16278.37,181,12228.77,0.010912698,0.673789174,0.004470939,0.060606061,0.359375,0.063734171,0.404017857,0.047878904,,,,
1813,1813,US,"The first Merlot offering from this producer, this is 100% varietal and totally full-throttle in its fleshy components of vanilla and chocolate, seasoned in cinnamon. Fresh and somewhat floral, it's bright despite its size and lively on the palate. The wine is made in tiny amounts.",Oakville Station,90,75,California,Napa Valley,Napa,Virginie Boone,@vboone,Cornerstone 2012 Oakville Station Merlot (Napa Valley),Merlot,Cornerstone,7,326,2012,38.2971367,-122.2855293,202,1756.38,122,1339.78,0.010416667,0.464387464,0.034773969,0.101010101,0.450892857,0.006876697,0.272321429,0.005245597,61.45320053,22.54759001,0.245982001,0.186379206
1815,1815,US,"Smoky like a barbecue, this wine offers a soft simple thread of cured meat and sweet berry pie, while the oak is supportive and evocative of vanilla. Full bodied, this is a bold, ripe wine.",Nonno's Block,87,45,California,Russian River Valley,Sonoma,Virginie Boone,@vboone,Foppiano 2014 Nonno's Block Zinfandel (Russian River Valley),Zinfandel,Foppiano,7,702,2014,38.7076812,-122.0480266,247,1453.08,136,651.07,0.01140873,1,0.01987084,0.070707071,0.551339286,0.005689197,0.303571429,0.002549113,63.7209222,19.5758996,0.281570338,0.154191951
1816,1816,US,"This dessert blend of 56% Sémillon and 44% Sauvignon Blanc smells like liquid honey, with beeswax and concentrated apple syrup as supporting aromas. It's viscous with decent grip on the palate, offering flavors of crushed apples, lemon syrup and a lime freshness, with lots of length.",Grazia Late Harvest,89,39,California,Santa Ynez Valley,Central Coast,Matt Kettmann,@mattkettmann,Svago Buono 2012 Grazia Late Harvest White (Santa Ynez Valley),White Blend,Svago Buono,7,690,2012,35.2827525,-120.6596156,130,9429.82,111,338.27,0.010416667,0.982905983,0.016890214,0.090909091,0.290178571,0.036920266,0.247767857,0.001324417,58.28696848,27.13999537,0.196292951,0.236120903
1817,1817,US,"Done in a medium-dry style, this shows petrol, lime pith, lime blossoms and wet cement on the nose. The palate is rich with squeezed lemon juice, shaved citrus ice, ripe pears and a stony grip that holds it all together.",Tondre Grapefield,89,23,California,Santa Lucia Highlands,Central Coast,Matt Kettmann,@mattkettmann,Waxwing 2014 Tondre Grapefield Riesling (Santa Lucia Highlands),Riesling,Waxwing,7,479,2014,38.82549575,-121.1877121,305,1050.16,196,333.73,0.01140873,0.682336182,0.008941878,0.090909091,0.680803571,0.004111657,0.4375,0.001306642,61.06730251,23.08472065,0.239925936,0.192197026
1827,1827,US,"Made from 70% Zinfandel, 17% Petite Sirah and 3% Alicante Bouschet, this is bocce-court wine, a nod to Sonoma County's vinous heritage that opens in forested notes and dried plum, blueberry and a hint of pine. Plush and full bodied, it holds on to its tannins without completely giving in to them.",Moonset,87,35,California,Sonoma County,Sonoma,Virginie Boone,@vboone,JCK Wine Company 2014 Moonset Red (Sonoma County),Red Blend,JCK Wine Company,7,473,2014,38.2218938,-121.9163555,247,1453.08,136,651.07,0.01140873,0.673789174,0.01490313,0.070707071,0.551339286,0.005689197,0.303571429,0.002549113,63.7209222,19.5758996,0.281570338,0.154191951
1829,1829,US,"Crisp and stony, this lovely wine is medium-bodied and balanced, with green apple fruit, Asian spice and a voluptuous texture and finish.",Three Sisters Unfiltered,90,65,California,Russian River Valley,Sonoma,Virginie Boone,@vboone,Kelleher 2014 Three Sisters Unfiltered Chardonnay (Russian River Valley),Chardonnay,Kelleher,7,125,2014,38.7076812,-122.0480266,247,1453.08,136,651.07,0.01140873,0.178062678,0.029806259,0.101010101,0.551339286,0.005689197,0.303571429,0.002549113,63.7209222,19.5758996,0.281570338,0.154191951
1834,1834,US,"This dessert wine is a blend of 80% Semillon and 20% Sauvignon Blanc. Dark-golden in hue, it tastes like a fresh apricot tart glazed ever so slightly with sugar. Light drinking and very beautifully made, try enjoying this poured over vanilla ice cream.",Botricelli,92,40,California,California,California Other,Virginie Boone,@vboone,Miraflores 2008 Botricelli Semillon-Sauvignon Blanc (California),Semillon-Sauvignon Blanc,Miraflores,7,532,2008,32.9637838,-116.7706277,154,204302.8,28,481.15,0.00843254,0.757834758,0.017386985,0.121212121,0.34375,0.799900082,0.0625,0.001883831,,,,
1836,1836,US,"This is a blend of Cabernet Sauvignon, Cabernet Franc, Merlot and Malbec from both the Sonoma Valley and Alexander Valley appellations, that works in its big, broad and tannic approach to ripeness and bold flavor. Plum, cranberry and currant provide fruit as black olive plays on the back of the palate.",Proprietary,87,50,California,Sonoma County,Sonoma,Virginie Boone,@vboone,Arrowood 2013 Proprietary Red (Sonoma County),Bordeaux-style Red Blend,Arrowood,7,62,2013,38.2218938,-121.9163555,122,1339.78,247,1453.08,0.010912698,0.088319088,0.022354694,0.070707071,0.272321429,0.005245597,0.551339286,0.005689197,61.33888746,5.535779392,0.244188036,0.002119269
1837,1837,US,This is a high-strung sparkler made from equal parts Chardonnay and Pinot Noir. It has a stony texture that leans into rich flavors of brioche and honey.,Bubbles,87,42,California,Carneros,Napa-Sonoma,Virginie Boone,@vboone,Luna 2013 Bubbles Sparkling (Carneros),Sparkling Blend,Luna,7,553,2013,38.792,-122.570971,161,60398.06,259,4961.87,0.010912698,0.787749288,0.018380527,0.070707071,0.359375,0.236474552,0.578125,0.019427048,61.33888746,5.535779392,0.244188036,0.002119269
1838,1838,US,"Ripe and plummy in explosive fruit and heat, this wine shows cherry-berry jamminess wrapped in a leathery, meaty package dusted in cinnamon and brown sugar.",Beasley,87,34,California,Dry Creek Valley,Sonoma,Virginie Boone,@vboone,Mazzocco 2014 Beasley Zinfandel (Dry Creek Valley),Zinfandel,Mazzocco,7,702,2014,38.4898675,-122.3218414,247,1453.08,136,651.07,0.01140873,1,0.014406359,0.070707071,0.551339286,0.005689197,0.303571429,0.002549113,63.7209222,19.5758996,0.281570338,0.154191951
